krw_code,station_name,x_rd,y_rd,lat,lon,year,Ntot_zomergem_mgL,Ptot_zomergem_mgL
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,1995,1.79,0.15
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,1996,1.79,0.126
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,1997,1.43,0.124
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,1998,1.97,0.133
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,1999,1.78,0.139
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2000,2.34,0.153
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2001,1.78,0.144
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2002,1.69,0.224
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2003,1.63,0.218
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2004,1.83,0.215
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2005,1.83,0.129
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2006,1.97,0.12
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2007,2.12,0.153
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2008,2.24,0.142
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2009,1.93,0.135
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2010,1.92,0.096
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2011,1.99,0.112
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2012,1.86,0.111
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2013,1.65,0.115
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2014,1.43,0.11
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2015,1.63,0.16
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2016,1.53,0.16
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2017,1.73,0.145
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2018,1.63,0.101
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2019,1.77,0.092
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2020,1.73,0.093
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2021,1.73,0.094
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2022,1.83,0.103
NL14_04,Honswijk,139470.2364359304,445440.94360880647,51.997134569917286,5.161073208024356,2023,1.7,0.105
