slug,stationName,code,lat,lon,date,discharge_daily_mean_m3s,n_subdaily,min_m3s,max_m3s
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-10,157.24,145,52.65,241.01
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-11,157.3,145,52.65,243.02
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-12,169.97,145,122.85,304.37
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-13,149.83,145,50.61,233.96
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-14,143.86,145,36.27,309.39
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-15,151.46,145,60.82,257.12
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-16,133.88,145,28.05,232.95
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-17,125.29,145,50.61,207.76
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-18,132.51,145,31.13,232.95
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-19,147.02,145,87.31,199.69
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-20,132.62,145,56.74,237.99
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-21,110.9,145,41.39,206.75
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-22,115.38,145,42.41,156.26
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-23,97.49,145,25.99,225.9
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-24,111.69,145,52.65,173.44
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-25,105.65,145,55.72,196.66
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-26,123.82,145,18.77,196.66
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-27,96.14,145,38.32,160.3
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-28,103.19,145,23.93,194.64
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-29,102.83,145,39.34,199.69
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-04-30,121.01,145,40.37,244.03
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-01,148.99,145,-4.0,258.12
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-02,147.26,145,40.37,258.12
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-03,142.63,145,30.1,219.86
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-04,128.77,145,42.41,262.15
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-05,105.44,145,47.53,214.82
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-06,102.11,145,20.84,158.28
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-07,91.42,145,44.46,153.22
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-08,87.57,145,33.19,172.43
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-09,89.77,145,41.39,143.11
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-10,120.62,145,98.94,155.24
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-11,90.36,145,20.84,157.27
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-12,81.41,145,24.96,150.19
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-13,84.44,145,23.93,211.79
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-14,85.66,145,13.6,169.4
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-15,80.46,145,10.49,185.56
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-16,86.11,145,8.41,200.7
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-17,86.04,145,-5.0,209.78
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-18,97.33,145,18.77,176.47
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-19,68.04,145,24.96,143.11
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-20,70.64,145,16.7,130.95
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-21,75.87,145,24.96,161.31
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-22,72.69,145,24.96,126.9
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-23,62.73,145,-5.0,126.9
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-24,78.55,145,18.77,138.04
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-25,80.12,145,21.87,165.35
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-26,61.52,145,1.06,138.04
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-27,58.63,145,-17.0,125.89
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-28,59.41,145,-12.0,127.91
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-29,65.57,145,-22.0,146.15
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-30,62.06,145,19.81,136.02
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-05-31,62.98,145,20.84,156.26
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-01,60.98,145,6.32,124.87
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-02,69.76,145,24.96,111.69
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-03,45.27,145,-13.0,114.74
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-04,47.84,145,-13.0,118.79
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-05,69.52,145,16.7,127.91
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-06,92.37,145,14.63,219.86
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-07,83.54,145,32.16,193.63
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-08,60.04,145,7.36,188.59
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-09,73.26,145,17.74,152.21
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-10,63.45,145,-8.0,160.3
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-11,54.45,145,-12.0,142.1
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-12,62.69,145,-20.0,168.39
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-13,85.26,145,-8.0,400.61
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-14,84.78,145,-2.0,192.62
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-15,70.6,145,2.11,140.07
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-16,65.7,145,1.06,113.72
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-17,71.21,145,16.7,142.1
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-18,121.46,145,-19.0,406.69
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-19,86.37,145,14.63,157.27
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-20,71.24,145,30.1,148.17
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-21,68.12,145,12.56,123.86
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-22,73.78,145,33.19,155.24
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-23,52.57,145,-11.0,107.63
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-24,54.76,145,-3.0,128.92
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-25,60.12,145,-3.0,125.89
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-26,53.68,145,-3.0,103.57
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-27,48.09,145,-13.0,103.57
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-28,65.91,145,20.84,123.86
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-29,67.81,145,13.6,125.89
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-06-30,51.22,145,-2.0,108.65
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-01,46.71,145,-7.0,102.56
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-02,76.91,145,9.45,251.08
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-03,44.83,145,-2.0,105.6
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-04,62.78,145,-5.0,121.84
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-05,61.15,145,16.7,136.02
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-06,56.34,145,11.53,109.66
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-07,44.35,145,-1.0,106.62
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-08,40.61,145,-13.0,98.5
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-09,48.58,145,-5.0,105.6
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-10,50.57,145,6.32,113.72
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-11,53.79,145,-5.0,107.63
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-12,60.81,145,-7.0,139.05
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-13,50.95,145,-2.0,121.84
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-14,41.44,145,5.28,92.4
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-15,35.28,145,-10.0,103.57
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-16,35.13,145,-5.0,105.6
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-17,40.93,145,2.11,102.56
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-18,49.53,145,4.22,118.79
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-19,42.69,145,-15.0,115.75
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-20,44.81,145,-10.0,113.72
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-21,36.1,145,-10.0,118.79
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-22,37.6,145,-12.0,105.6
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-23,37.33,145,-8.0,93.42
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-24,36.42,145,-14.0,102.56
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-25,30.1,145,-25.0,80.18
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-26,52.43,145,2.11,110.9
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-27,64.86,145,-1.0,143.11
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-28,58.9,145,0.0,99.83
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-29,41.26,145,-12.0,101.54
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-30,39.04,145,-14.0,97.48
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-07-31,28.0,145,-31.0,89.35
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-01,21.64,145,-27.0,81.2
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-02,19.86,145,-45.0,80.18
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-03,32.18,145,-6.0,76.11
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-04,31.14,145,-16.0,93.42
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-05,33.35,145,-20.0,85.27
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-06,35.4,145,-23.0,99.51
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-07,27.75,145,-11.0,93.42
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-08,29.31,145,-12.0,120.82
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-09,29.72,145,-21.0,93.42
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-10,36.78,145,-12.0,77.13
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-11,32.88,145,-28.0,94.43
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-12,38.77,145,-18.0,99.51
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-13,39.86,145,-20.0,103.38
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-14,41.41,145,-23.41,100.73
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-15,35.6,145,-12.0,87.31
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-16,35.83,145,-3.0,88.33
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-17,37.4,145,-12.0,106.66
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-18,37.47,145,-6.0,104.53
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-19,37.64,145,-20.0,89.29
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-20,39.12,145,-34.0,116.57
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-21,36.6,145,-24.0,101.54
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-22,35.86,145,-15.0,96.98
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-23,18.23,145,-14.0,56.74
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-24,22.02,145,-21.0,74.08
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-25,24.8,145,-18.0,80.18
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-26,25.93,145,-20.0,84.26
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-27,31.93,145,-17.0,83.24
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-28,27.74,145,-15.0,73.25
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-29,23.12,145,-25.0,99.51
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-30,22.8,145,-20.0,105.6
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-08-31,66.29,145,-17.0,199.69
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-01,37.12,145,-20.0,119.81
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-02,41.89,145,-18.0,112.39
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-03,33.29,145,-15.0,109.66
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-04,31.09,145,-14.0,83.24
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-05,31.22,145,-9.0,95.65
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-06,28.55,145,-18.0,94.43
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-07,44.82,145,-3.0,107.63
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-08,38.41,145,-12.0,101.54
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-09,31.72,145,-34.0,93.42
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-10,27.58,145,-40.0,106.96
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-11,29.1,145,-31.0,103.57
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-12,26.88,145,-20.0,115.95
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-13,21.22,145,-32.0,94.43
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-14,26.28,145,-28.0,88.86
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-15,31.74,145,-28.0,88.33
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-16,26.73,145,-13.0,99.51
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-17,28.13,145,-39.0,106.62
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-18,28.99,145,-26.0,95.45
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-19,27.4,145,-34.0,87.31
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-20,23.19,145,-18.0,95.85
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-21,27.91,145,-21.0,92.03
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-22,28.45,145,-22.0,106.62
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-23,24.26,145,-25.0,81.2
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-24,22.7,145,-32.0,87.31
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-25,24.22,145,-27.0,83.24
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-26,86.9,145,-59.0,312.41
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-27,232.38,145,66.5,359.58
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-28,94.78,145,17.74,161.31
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-29,114.27,145,-19.0,297.34
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-09-30,78.1,145,-5.0,152.21
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-01,65.8,145,-7.0,262.15
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-02,77.11,145,-4.0,166.37
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-03,81.01,145,-1.0,190.61
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-04,75.19,145,25.99,150.19
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-05,86.75,145,0.0,251.08
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-06,102.79,145,33.19,210.79
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-07,133.8,145,15.67,248.05
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-08,115.27,145,8.41,300.35
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-09,148.74,145,-30.0,279.25
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-10,183.27,145,24.96,352.56
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-11,141.96,145,28.05,308.39
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-12,112.95,145,-24.0,313.41
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-13,95.62,145,7.36,165.35
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-14,82.57,145,5.28,141.08
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-15,78.59,145,-10.0,158.28
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-16,66.43,145,-25.0,142.1
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-17,63.68,145,9.45,149.18
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-18,66.73,145,0.0,136.02
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-19,57.75,145,-9.0,115.75
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-20,47.58,145,-15.0,141.08
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-21,53.26,145,-14.0,169.63
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-22,64.41,145,-4.0,173.44
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-23,94.64,145,-6.0,297.34
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-24,78.4,145,-2.0,201.7
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-25,86.71,145,-18.0,186.57
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-26,126.21,145,15.67,308.39
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-27,98.61,145,2.11,222.88
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-28,109.72,145,17.74,227.91
sintpieter_maas,"Sint Pieter (Meuse, BE border)",maastricht.sintpieter,50.83,5.697,2020-10-29,165.36,145,56.74,298.34
